Date,Open,High,Low,Close
03/30/2022,"1.1912","1.2174","1.1639","1.2020"
03/29/2022,"1.2339","1.2411","1.1630","1.1905"
03/28/2022,"1.1551","1.2448","1.1469","1.2339"
03/27/2022,"1.1339","1.1588","1.1063","1.1538"
03/26/2022,"1.1061","1.1408","1.0811","1.1339"
03/25/2022,"1.1698","1.1698","1.0736","1.1072"
03/24/2022,"1.0644","1.1890","1.0642","1.1696"
03/23/2022,"0.9671","1.0984","0.9583","1.0647"
03/22/2022,"0.9035","0.9876","0.8995","0.9671"
03/21/2022,"0.8762","0.9292","0.8633","0.9032"
03/20/2022,"0.9078","0.9151","0.8650","0.8762"
03/19/2022,"0.8544","0.9151","0.8487","0.9078"
03/18/2022,"0.8335","0.8598","0.8223","0.8551"
03/17/2022,"0.8302","0.8578","0.8240","0.8335"
03/16/2022,"0.8033","0.8333","0.7948","0.8302"
03/15/2022,"0.7927","0.8167","0.7836","0.8030"
03/14/2022,"0.7995","0.8122","0.7788","0.7927"
03/13/2022,"0.7937","0.8200","0.7817","0.7995"
03/12/2022,"0.7943","0.8013","0.7865","0.7937"
03/11/2022,"0.8060","0.8181","0.7831","0.7944"
03/10/2022,"0.8418","0.8532","0.7886","0.8060"
03/09/2022,"0.7921","0.8624","0.7921","0.8419"
03/08/2022,"0.7974","0.8200","0.7878","0.7926"
03/07/2022,"0.8407","0.8461","0.7782","0.7974"
03/06/2022,"0.8642","0.8711","0.8293","0.8407"
03/05/2022,"0.8415","0.8816","0.8197","0.8642"
03/04/2022,"0.8959","0.9103","0.8381","0.8415"
03/03/2022,"0.9474","0.9495","0.8848","0.8957"
03/02/2022,"0.9582","0.9772","0.9286","0.9435"
03/01/2022,"0.9303","1.0070","0.9303","0.9582"
02/28/2022,"0.8461","0.9500","0.8410","0.9303"
02/27/2022,"0.9033","0.9035","0.8337","0.8482"
02/26/2022,"0.8828","0.9292","0.8782","0.9030"
02/25/2022,"0.8669","0.8941","0.8249","0.8822"
02/24/2022,"0.8863","0.8960","0.7475","0.8660"
02/23/2022,"0.8763","0.9579","0.8685","0.8880"
02/22/2022,"0.8758","0.8970","0.8144","0.8757"
02/21/2022,"0.9345","0.9909","0.8813","0.8813"
02/20/2022,"0.9880","0.9987","0.9187","0.9344"
02/19/2022,"0.9977","1.0185","0.9750","0.9880"
02/18/2022,"1.0258","1.0421","0.9925","0.9978"
02/17/2022,"1.0861","1.0926","1.0103","1.0255"
02/16/2022,"1.0905","1.1145","1.0675","1.0850"
02/15/2022,"1.0415","1.1130","1.0413","1.0908"
02/14/2022,"1.0414","1.0538","1.0169","1.0410"
02/13/2022,"1.0486","1.0752","1.0336","1.0414"
02/12/2022,"1.0927","1.0949","1.0310","1.0486"
02/11/2022,"1.1619","1.1730","1.0888","1.0927"
02/10/2022,"1.2050","1.2218","1.1504","1.1619"
02/09/2022,"1.1686","1.2150","1.1537","1.2036"
02/08/2022,"1.1879","1.2621","1.1349","1.1686"
02/07/2022,"1.1264","1.2083","1.1224","1.1871"
02/06/2022,"1.1259","1.1443","1.1007","1.1264"
02/05/2022,"1.1092","1.1753","1.0980","1.1259"
02/04/2022,"1.0558","1.1145","1.0468","1.1083"
02/03/2022,"1.0317","1.0585","1.0174","1.0558"
02/02/2022,"1.0815","1.1018","1.0239","1.0300"
02/01/2022,"1.0479","1.0792","1.0355","1.0782"
01/31/2022,"1.0350","1.0587","1.0100","1.0479"
01/30/2022,"1.0660","1.0774","1.0246","1.0350"
01/29/2022,"1.0481","1.0830","1.0395","1.0670"
01/28/2022,"1.0339","1.0586","1.0108","1.0482"
01/27/2022,"1.0375","1.0888","1.0055","1.0347"
01/26/2022,"1.0281","1.1543","1.0238","1.0365"
01/25/2022,"1.0788","1.0795","0.9925","1.0278"
01/24/2022,"1.0682","1.1391","0.9519","1.0774"
01/23/2022,"1.0898","1.1693","1.0506","1.0682"
01/22/2022,"1.1457","1.1569","0.9257","1.0921"
01/21/2022,"1.2855","1.3023","1.1120","1.1409"
01/20/2022,"1.3294","1.4261","1.2865","1.2865"
01/19/2022,"1.4726","1.5330","1.3303","1.3311"
01/18/2022,"1.5270","1.6360","1.4138","1.4726"
01/17/2022,"1.3964","1.5709","1.3877","1.5267"
01/16/2022,"1.3080","1.4215","1.2888","1.3964"
01/15/2022,"1.2993","1.3192","1.2524","1.3080"
01/14/2022,"1.2508","1.3083","1.2218","1.2989"
01/13/2022,"1.2979","1.3537","1.2325","1.2508"
01/12/2022,"1.1875","1.3038","1.1759","1.2979"
01/11/2022,"1.1351","1.1950","1.1229","1.1875"
01/10/2022,"1.1827","1.1918","1.0725","1.1351"
01/09/2022,"1.1864","1.2300","1.1476","1.1823"
01/08/2022,"1.2241","1.2532","1.1296","1.1886"
01/07/2022,"1.2718","1.2851","1.1904","1.2250"
01/06/2022,"1.2443","1.2956","1.1869","1.2722"
01/05/2022,"1.3199","1.3515","1.2322","1.2444"
01/04/2022,"1.3261","1.3500","1.2956","1.3199"
01/03/2022,"1.3631","1.3795","1.3111","1.3266"
01/02/2022,"1.3622","1.3900","1.3427","1.3631"
01/01/2022,"1.3119","1.3639","1.3058","1.3618"
12/31/2021,"1.3482","1.3818","1.2821","1.3102"
12/30/2021,"1.3552","1.3775","1.2987","1.3482"
12/29/2021,"1.4040","1.4362","1.3348","1.3552"
12/28/2021,"1.5296","1.5382","1.3791","1.4036"
12/27/2021,"1.4580","1.5925","1.4520","1.5313"
12/26/2021,"1.4500","1.4664","1.4097","1.4574"
12/25/2021,"1.4120","1.4590","1.3824","1.4500"
12/24/2021,"1.4697","1.4908","1.4031","1.4120"
12/23/2021,"1.3444","1.4729","1.3079","1.4702"
12/22/2021,"1.2826","1.3680","1.2775","1.3448"
12/21/2021,"1.2449","1.2870","1.2281","1.2815"
12/20/2021,"1.2423","1.2628","1.2010","1.2425"
12/19/2021,"1.2462","1.3109","1.2393","1.2423"
12/18/2021,"1.2308","1.2661","1.2014","1.2462"
12/17/2021,"1.2683","1.2683","1.1840","1.2334"
12/16/2021,"1.3176","1.3296","1.2565","1.2693"
12/15/2021,"1.2710","1.3299","1.2073","1.3177"
12/14/2021,"1.2308","1.2832","1.2007","1.2718"
12/13/2021,"1.3597","1.3667","1.2014","1.2303"
12/12/2021,"1.3508","1.4133","1.3223","1.3585"
12/11/2021,"1.2515","1.3521","1.1930","1.3453"
12/10/2021,"1.3071","1.3331","1.2491","1.2517"
12/09/2021,"1.4073","1.4083","1.2923","1.3071"
12/08/2021,"1.3905","1.4230","1.3437","1.4066"
12/07/2021,"1.3909","1.4791","1.3819","1.3900"
12/06/2021,"1.3622","1.3980","1.2578","1.3863"
12/05/2021,"1.4117","1.4375","1.2889","1.3639"
12/04/2021,"1.5721","1.5771","1.2061","1.4112"
12/03/2021,"1.7138","1.7344","1.5264","1.5747"
12/02/2021,"1.5499","1.7586","1.5211","1.7116"
12/01/2021,"1.5668","1.6232","1.5398","1.5490"
11/30/2021,"1.6154","1.6294","1.5477","1.5665"
11/29/2021,"1.5830","1.6358","1.5518","1.6154"
11/28/2021,"1.5491","1.5836","1.4225","1.5825"
11/27/2021,"1.5564","1.5851","1.5291","1.5491"
11/26/2021,"1.6817","1.7006","1.5006","1.5582"
11/25/2021,"1.6466","1.7503","1.6210","1.6817"
11/24/2021,"1.7634","1.7660","1.5913","1.6460"
11/23/2021,"1.7794","1.8151","1.7595","1.7637"
11/22/2021,"1.8726","1.8771","1.7601","1.7791"
11/21/2021,"1.9183","1.9262","1.8551","1.8745"
11/20/2021,"1.8606","1.9560","1.8561","1.9183"
11/19/2021,"1.8010","1.8942","1.7562","1.8593"
11/18/2021,"1.8652","1.9083","1.7058","1.7987"
11/17/2021,"1.8988","1.9059","1.8022","1.8640"
11/16/2021,"2.0284","2.0284","1.7840","1.8980"
11/15/2021,"2.0367","2.0917","2.0124","2.0292"
11/14/2021,"2.0474","2.0680","2.0110","2.0367"
11/13/2021,"2.0572","2.0781","2.0227","2.0474"
11/12/2021,"2.1000","2.1052","1.9926","2.0572"
11/11/2021,"2.0382","2.1500","2.0173","2.1000"
11/10/2021,"2.2829","2.3255","1.9503","2.0498"
11/09/2021,"2.1080","2.3750","2.1072","2.2861"
11/08/2021,"2.0198","2.1378","2.0117","2.1080"
11/07/2021,"1.9887","2.0343","1.9775","2.0198"
11/06/2021,"1.9655","2.0389","1.9458","1.9883"
11/05/2021,"1.9847","2.0201","1.9616","1.9646"
11/04/2021,"2.0907","2.1024","1.9478","1.9847"
11/03/2021,"1.9648","2.1432","1.9506","2.0897"
11/02/2021,"1.9370","1.9950","1.9316","1.9651"
11/01/2021,"1.9584","2.0171","1.9155","1.9369"
10/31/2021,"1.9723","2.0263","1.9211","1.9584"
10/30/2021,"2.0080","2.0186","1.9443","1.9733"
10/29/2021,"2.0054","2.0448","1.9837","2.0081"
10/28/2021,"1.9444","2.0575","1.9085","2.0069"
10/27/2021,"2.1909","2.1962","1.8509","1.9440"
10/26/2021,"2.1448","2.2000","2.1414","2.1910"
10/25/2021,"2.1237","2.1754","2.1121","2.1448"
10/24/2021,"2.1461","2.1651","2.0941","2.1237"
10/23/2021,"2.1584","2.1735","2.1340","2.1460"
10/22/2021,"2.1542","2.2080","2.1268","2.1584"
10/21/2021,"2.1821","2.2950","1.8200","2.1542"
10/20/2021,"2.0937","2.2071","2.0919","2.1808"
10/19/2021,"2.1330","2.1551","2.0937","2.0937"
10/18/2021,"2.1182","2.1723","2.1077","2.1330"
10/17/2021,"2.1853","2.1879","2.0964","2.1182"
10/16/2021,"2.2326","2.2470","2.1731","2.1860"
10/15/2021,"2.1660","2.2400","2.1400","2.2341"
10/14/2021,"2.1560","2.2200","2.1550","2.1660"
10/13/2021,"2.1390","2.1720","2.0826","2.1545"
10/12/2021,"2.1300","2.1735","2.0729","2.1363"
10/11/2021,"2.2247","2.2479","2.1227","2.1333"
10/10/2021,"2.2670","2.2753","2.2211","2.2234"
10/09/2021,"2.2309","2.2992","2.2211","2.2670"
10/08/2021,"2.2956","2.3113","2.2203","2.2308"
10/07/2021,"2.2207","2.3700","2.1521","2.2979"
10/06/2021,"2.2402","2.2590","2.1150","2.2201"
10/05/2021,"2.1832","2.2499","2.1764","2.2402"
10/04/2021,"2.2597","2.2609","2.1524","2.1832"
10/03/2021,"2.2927","2.3140","2.2244","2.2597"
10/02/2021,"2.2487","2.3194","2.1957","2.2960"
10/01/2021,"2.0985","2.2618","2.0938","2.2459"
09/30/2021,"2.0410","2.1351","2.0369","2.0985"
09/29/2021,"2.0725","2.1430","2.0220","2.0407"
09/28/2021,"2.1681","2.1999","2.0300","2.0718"
09/27/2021,"2.2670","2.2748","2.1590","2.1681"
09/26/2021,"2.3534","2.3541","2.1512","2.2670"
09/25/2021,"2.2874","2.4576","2.2407","2.3604"
09/24/2021,"2.2505","2.3464","2.0713","2.2874"
09/23/2021,"2.2478","2.2901","2.1830","2.2505"
09/22/2021,"1.9850","2.2547","1.9184","2.2455"
09/21/2021,"2.0873","2.2242","1.9773","1.9871"
09/20/2021,"2.3258","2.3415","1.9836","2.0856"
09/19/2021,"2.3670","2.3949","2.3050","2.3254"
09/18/2021,"2.3349","2.4368","2.3127","2.3670"
09/17/2021,"2.3854","2.4411","2.3330","2.3331"
09/16/2021,"2.4811","2.5132","2.3832","2.3849"
09/15/2021,"2.3942","2.5812","2.3569","2.4814"
09/14/2021,"2.4454","2.4520","2.3271","2.3953"
09/13/2021,"2.5600","2.6254","2.3150","2.4361"
09/12/2021,"2.7102","2.7869","2.5118","2.5577"
09/11/2021,"2.3556","2.7942","2.3272","2.7151"
09/10/2021,"2.4948","2.5839","2.2968","2.3580"
09/09/2021,"2.3973","2.6238","2.3695","2.4967"
09/08/2021,"2.4102","2.5644","2.2038","2.3961"
09/07/2021,"2.8402","2.8726","2.0400","2.4029"
09/06/2021,"2.9490","2.9566","2.8045","2.8407"
09/05/2021,"2.8656","2.9491","2.8262","2.9484"
09/04/2021,"2.9655","2.9790","2.8081","2.8656"
09/03/2021,"2.9747","3.0318","2.9061","2.9685"
09/02/2021,"2.8343","3.0978","2.8343","2.9757"
09/01/2021,"2.7616","2.9028","2.7260","2.8343"
08/31/2021,"2.8171","2.8793","2.7050","2.7598"
08/30/2021,"2.8916","2.9000","2.7532","2.8169"
08/29/2021,"2.8364","2.9300","2.7290","2.8916"
08/28/2021,"2.8790","2.9500","2.7782","2.8388"
08/27/2021,"2.5363","2.8931","2.4972","2.8814"
08/26/2021,"2.7244","2.7845","2.4700","2.5359"
08/25/2021,"2.8248","2.8393","2.6080","2.7249"
08/24/2021,"2.9150","2.9693","2.5914","2.8251"
08/23/2021,"2.5760","2.9620","2.5616","2.9188"
08/22/2021,"2.4024","2.6516","2.3940","2.5769"
08/21/2021,"2.4836","2.5282","2.3881","2.4006"
08/20/2021,"2.3686","2.5775","2.3448","2.4851"
08/19/2021,"2.0427","2.4355","2.0357","2.3647"
08/18/2021,"2.0222","2.1631","1.8778","2.0480"
08/17/2021,"2.0950","2.1415","1.9275","2.0180"
08/16/2021,"2.1897","2.2000","2.0500","2.0969"
08/15/2021,"2.1717","2.2486","2.0352","2.1867"
08/14/2021,"2.0492","2.2480","2.0151","2.1717"
08/13/2021,"1.7643","2.0800","1.7234","2.0500"
08/12/2021,"1.8483","1.8686","1.6818","1.7609"
08/11/2021,"1.6069","1.8943","1.6069","1.8520"
